Gen Number,ID,Fitness,Weights
18,96,0.18583674770457026,"[0.8452387226635516, 0.03508716291972517, -0.1434300179254583, 0.4045858357436866, -0.09995751580979612, 0.3487993944657577]"
18,93,0.1806920481859288,"[0.8460553103019763, 0.03507922381394028, -0.1448706292509629, 0.4039332441266652, -0.10089529264703774, 0.3485662781282734]"
18,99,0.17665462652825256,"[0.8461581788486132, 0.03507822369559993, -0.1450521083554095, 0.4038510347617035, -0.10101342784254841, 0.348536911606291]"
18,94,0.16485102135564556,"[0.8459675258803177, 0.03508007727997015, -0.14471576132730896, 0.40400339872487834, -0.1007944802009163, 0.3485913384915489]"
18,87,0.1616085737142116,"[0.8466722517470227, 0.03507322572731145, -0.1459590278392903, 0.4034402035805126, -0.1016037939393363, 0.3483901560277859]"
18,100,0.15885875599371901,"[0.8462832751346995, 0.035077007472623, -0.1452728012951924, 0.40375106167396746, -0.10115708958073355, 0.34850119959367526]"
18,98,0.01855197681910395,"[0.845993860151518, 0.035079821250421105, -0.14476221984266602, 0.5989648693513787, -0.10082472272283957, 0.3485838206838285]"
18,97,2.14913017270729e-05,"[0.8465753224524901, 0.27658833777948605, -0.1457880266718636, 0.4035176664786502, -0.3974166397432577, 0.34841782703463575]"
19,99,0.18940282589338392,"[0.8461581788486132, 0.03507822369559993, -0.1450521083554095, 0.4038510347617035, -0.10101342784254841, 0.348536911606291]"
19,93,0.18753393421378609,"[0.8460553103019763, 0.03507922381394028, -0.1448706292509629, 0.4039332441266652, -0.10089529264703774, 0.3485662781282734]"
19,102,0.17834681286076712,"[0.8449947140914503, 0.03508953524300705, -0.14299954176350263, 0.4047808398573197, -0.09967729409661105, 0.3488690531061368]"
19,90,0.15808986323323035,"[0.844945281803964, 0.0350900158382807, -0.14291233408382759, 0.4048203446145629, -0.09962052559800148, 0.3488831648478165]"
19,96,0.15230700150112417,"[0.8452387226635516, 0.03508716291972517, -0.1434300179254583, 0.4045858357436866, -0.09995751580979612, 0.3487993944657577]"
19,103,0.15021980480766817,"[0.8454687345271261, 0.0350849266765704, -0.1438358013099645, 0.40440201736716336, -0.10022166357275651, 0.34873373155256704]"
19,73,0.1420038898149454,"[0.8463377761579979, 0.03507647759760531, -0.145368951160462, 0.4037075061396316, -0.10121967906268292, 0.3484856408485478]"
19,101,2.1238355353772062e-05,"[0.8458018695621138, 0.4188323892928481, -0.14442351300402267, 0.40413578613742235, -0.10060423894468809, 0.34863862942808005]"
19,104,2.0853151161964776e-05,"[0.8461052032617951, 0.3656920659374303, -0.14495864964166646, 0.40389337121432367, -0.1971732891816, 0.34855203487560593]"
19,105,2.069235295243061e-05,"[0.3668763711112143, 0.035078463727156575, -0.15817829478158402, 0.40387076526863114, -0.10098507502295773, 0.34854395966420615]"
20,96,0.18813596422268608,"[0.8452387226635516, 0.03508716291972517, -0.1434300179254583, 0.4045858357436866, -0.09995751580979612, 0.3487993944657577]"
20,93,0.18789305050686705,"[0.8460553103019763, 0.03507922381394028, -0.1448706292509629, 0.4039332441266652, -0.10089529264703774, 0.3485662781282734]"
20,109,0.18062603759268772,"[0.8450305895431479, 0.03508918645128807, -0.1430628326824333, 0.40475216930448116, -0.0997184937989389, 0.348858811518447]"
20,102,0.1783914620208073,"[0.8449947140914503, 0.03508953524300705, -0.14299954176350263, 0.4047808398573197, -0.09967729409661105, 0.3488690531061368]"
20,106,0.17750284141011227,"[0.8461293334816442, 0.03507850413876243, -0.1450012198036011, 0.4038740870879795, -0.10098030155489413, 0.348545146272094]"
20,99,0.17074550648462883,"[0.8461581788486132, 0.03507822369559993, -0.1450521083554095, 0.4038510347617035, -0.10101342784254841, 0.348536911606291]"
20,90,0.15961775109847903,"[0.844945281803964, 0.0350900158382807, -0.14291233408382759, 0.4048203446145629, -0.09962052559800148, 0.3488831648478165]"
20,107,0.15759807777237897,"[0.8457850998352798, 0.03508185087976683, -0.14439392811041693, 0.4041491879851073, -0.10058498043445391, 0.3486434167860024]"
20,110,0.13647066059924454,"[0.8453560806757597, 0.03508602193052844, -0.14363705912173694, 0.4044920468454061, -0.10009229084230316, 0.38338689817679117]"
20,108,0.07470288050577777,"[0.8449759634787323, 0.03508971754199236, -0.1429664622215519, 0.40479582476781556, 0.09652913732242455, 0.34887440595983765]"
21,109,0.19006753662978296,"[0.8450305895431479, 0.03508918645128807, -0.1430628326824333, 0.40475216930448116, -0.0997184937989389, 0.348858811518447]"
21,96,0.18141675173667074,"[0.8452387226635516, 0.03508716291972517, -0.1434300179254583, 0.4045858357436866, -0.09995751580979612, 0.3487993944657577]"
21,106,0.17954478894046894,"[0.8461293334816442, 0.03507850413876243, -0.1450012198036011, 0.4038740870879795, -0.10098030155489413, 0.348545146272094]"
21,113,0.17937371246964925,"[0.8459145048793717, 0.03508059276577416, -0.14462222249466167, 0.4040457714710667, -0.10073359039039886, 0.3486064747255166]"
21,93,0.17913427916373584,"[0.8460553103019763, 0.03507922381394028, -0.1448706292509629, 0.4039332441266652, -0.10089529264703774, 0.3485662781282734]"
21,115,0.17879794749864025,"[0.8452716210374261, 0.03508684307203455, -0.14348805672957937, 0.40455954437948527, -0.09999529660826852, 0.3487900027629374]"
21,111,0.16172968840996255,"[0.8451930152378146, 0.035087607300794646, -0.1433493815894692, 0.40462236370647725, -0.09990502497705597, 0.3488124428480529]"
21,102,0.15892599713784242,"[0.8449947140914503, 0.03508953524300705, -0.14299954176350263, 0.4047808398573197, -0.09967729409661105, 0.3488690531061368]"
21,112,2.0916204499598226e-05,"[0.8461030229864607, 0.035078759937154036, -0.14495480323352639, 0.40445085942006703, -0.10095008633756963, 0.12151631106035904]"
21,114,2.0521737718264103e-05,"[0.5447692016554389, 0.03508930965160067, -0.14304047704560918, 0.4047622963255078, 0.2922939133653011, 0.2797713774025023]"
22,93,0.19062536929515372,"[0.8460553103019763, 0.03507922381394028, -0.1448706292509629, 0.4039332441266652, -0.10089529264703774, 0.3485662781282734]"
22,116,0.18878821413490435,"[0.8451144842005204, 0.03508837080269345, -0.14321083834388718, 0.4046851232857344, -0.09981483920358403, 0.34883486159030586]"
22,117,0.18011044343786672,"[0.8455453299275, 0.035084181993504444, -0.1439709297347262, 0.40434080468914285, -0.10030962644279023, 0.34871186538859017]"
22,106,0.17683090754287834,"[0.8461293334816442, 0.03507850413876243, -0.1450012198036011, 0.4038740870879795, -0.10098030155489413, 0.348545146272094]"
22,118,0.16991919221385507,"[0.8460267871315978, 0.03507950112461253, -0.14482030911341354, 0.4039560389633784, -0.10086253637294411, 0.3485744208146174]"
22,120,0.16962035178449464,"[0.8455721005465632, 0.03508392172165282, -0.14401815804825716, 0.40431941043730635, -0.10034037007065655, 0.3487042230139392]"
22,113,0.1691970858208231,"[0.8459145048793717, 0.03508059276577416, -0.14462222249466167, 0.4040457714710667, -0.10073359039039886, 0.3486064747255166]"
22,96,0.16543615376905638,"[0.8452387226635516, 0.03508716291972517, -0.1434300179254583, 0.4045858357436866, -0.09995751580979612, 0.3487993944657577]"
22,109,0.14962235759243753,"[0.8450305895431479, 0.03508918645128807, -0.1430628326824333, 0.40475216930448116, -0.0997184937989389, 0.348858811518447]"
22,119,0.1371223921301108,"[0.8459784164146229, 0.035079971398984666, -0.14473497424007248, 0.4039946953462598, -0.10080698699178112, 0.3485882295031795]"
23,125,0.22409420346356326,"[0.8461122463536151, 0.03507867026485913, -0.14497107495569905, 0.562849847505326, -0.10096067853817597, 0.1557898101483979]"
23,118,0.18755412482944878,"[0.8460267871315978, 0.03507950112461253, -0.14482030911341354, 0.4039560389633784, -0.10086253637294411, 0.3485744208146174]"
23,117,0.1806564016671945,"[0.8455453299275, 0.035084181993504444, -0.1439709297347262, 0.40434080468914285, -0.10030962644279023, 0.34871186538859017]"
23,123,0.17875879742212472,"[0.8452976086064494, 0.03508659041322629, -0.14353390359829962, 0.4045387759170529, -0.10002514097418787, 0.3487825839304376]"
23,116,0.17706649498945262,"[0.8451144842005204, 0.03508837080269345, -0.14321083834388718, 0.4046851232857344, -0.09981483920358403, 0.34883486159030586]"
23,106,0.17659479746839513,"[0.8461293334816442, 0.03507850413876243, -0.1450012198036011, 0.4038740870879795, -0.10098030155489413, 0.348545146272094]"
23,93,0.1581574141083851,"[0.8460553103019763, 0.03507922381394028, -0.1448706292509629, 0.4039332441266652, -0.10089529264703774, 0.3485662781282734]"
23,122,0.141098956227123,"[0.8458310610893154, 0.035081404030903804, -0.14447501224637754, 0.4041124571705812, -0.10063776276597206, 0.34863029594176875]"
23,121,0.011439601506176247,"[0.8460942737683033, 0.0350788449996326, -0.321235396924228, 0.40390210572792073, -0.1009400386540806, 0.348555154985896]"
23,124,2.1008885667807207e-05,"[0.845828164211772, 0.03508143219520139, -0.14446990161966575, -0.7675961336468031, -0.21092704831279974, -0.9741761837521248]"
24,125,0.22675999671397806,"[0.8461122463536151, 0.03507867026485913, -0.14497107495569905, 0.562849847505326, -0.10096067853817597, 0.1557898101483979]"
24,116,0.1865838209957328,"[0.8451144842005204, 0.03508837080269345, -0.14321083834388718, 0.4046851232857344, -0.09981483920358403, 0.34883486159030586]"
24,117,0.18028421918000037,"[0.8455453299275, 0.035084181993504444, -0.1439709297347262, 0.40434080468914285, -0.10030962644279023, 0.34871186538859017]"
24,118,0.17537382206391916,"[0.8460267871315978, 0.03507950112461253, -0.14482030911341354, 0.4039560389633784, -0.10086253637294411, 0.3485744208146174]"
24,126,0.17311244728079656,"[0.8451460443412986, 0.03508806396569956, -0.14326651625780623, 0.40465990139608693, -0.09985108316272472, 0.34882585192118704]"
24,128,0.16961593934629488,"[0.8454067596995651, 0.035085529214116715, -0.14372646627440983, 0.451016479470337, -0.10015049110449464, 0.29228597509136495]"
24,123,0.1663244314501361,"[0.8452976086064494, 0.03508659041322629, -0.14353390359829962, 0.4045387759170529, -0.10002514097418787, 0.3487825839304376]"
24,130,0.15791004863517707,"[0.8459470147374427, 0.03508027669534874, -0.14467957588519048, 0.4040197905966946, -0.10077092501370981, 0.3485971939347122]"
24,127,1.9462334566349137e-05,"[0.3332422051535373, 0.03508732616947626, -0.14340039501241594, 0.40459925481403614, -0.09993823255052214, 0.34880418797589585]"
24,129,1.9417333975415696e-05,"[0.8460891153217568, 0.03507889515157085, 0.7225940355748264, 0.5198424615179729, -0.10093411464609928, 0.20797033398016723]"
25,125,0.2331603867663501,"[0.8461122463536151, 0.03507867026485913, -0.14497107495569905, 0.562849847505326, -0.10096067853817597, 0.1557898101483979]"
25,126,0.187753007969856,"[0.8451460443412986, 0.03508806396569956, -0.14326651625780623, 0.40465990139608693, -0.09985108316272472, 0.34882585192118704]"
25,135,0.18238766893759392,"[0.8457393585837911, 0.03508229558970024, -0.14431323209955824, 0.4041857429803938, -0.10053245075590608, 0.34865647482474466]"
25,118,0.18198791115975663,"[0.8460267871315978, 0.03507950112461253, -0.14482030911341354, 0.4039560389633784, -0.10086253637294411, 0.3485744208146174]"
25,131,0.18168793580643802,"[0.8456499219544518, 0.035083165118980325, -0.14415544937657987, 0.4042572179719502, -0.10042974089912068, 0.3486820068539936]"
25,117,0.17805814900794648,"[0.8455453299275, 0.035084181993504444, -0.1439709297347262, 0.40434080468914285, -0.10030962644279023, 0.34871186538859017]"
25,133,0.16855760818568574,"[0.8452833815662114, 0.035086728732706206, -0.14350880447319553, 0.40455014572815146, -0.10000880250888432, 0.3487866454118481]"
25,116,0.15795189355230657,"[0.8451144842005204, 0.03508837080269345, -0.14321083834388718, 0.4046851232857344, -0.09981483920358403, 0.34883486159030586]"
25,134,2.0625326538617143e-05,"[0.7683890635255487, 0.035082881153172076, 0.5351714764890968, 0.40423387608547034, -0.24836418958349307, 0.34867366875257727]"
25,132,2.0432116750872005e-05,"[0.8456058344838071, 0.03508359375036876, 0.86135018235476, 0.4042924513166699, -0.1003791104378721, 0.3486945927776618]"
26,125,0.21086425343067258,"[0.8461122463536151, 0.03507867026485913, -0.14497107495569905, 0.562849847505326, -0.10096067853817597, 0.1557898101483979]"
26,118,0.18172152341573575,"[0.8460267871315978, 0.03507950112461253, -0.14482030911341354, 0.4039560389633784, -0.10086253637294411, 0.3485744208146174]"
26,131,0.18044960730339077,"[0.8456499219544518, 0.035083165118980325, -0.14415544937657987, 0.4042572179719502, -0.10042974089912068, 0.3486820068539936]"
26,136,0.18031437276757803,"[0.8452989882270765, 0.03508657700014778, -0.14353633750374548, 0.40453767336686286, -0.10002672534334472, 0.34878219008158107]"
26,126,0.17919576451654046,"[0.8451460443412986, 0.03508806396569956, -0.14326651625780623, 0.40465990139608693, -0.09985108316272472, 0.34882585192118704]"
26,135,0.17413161527178475,"[0.8457393585837911, 0.03508229558970024, -0.14431323209955824, 0.4041857429803938, -0.10053245075590608, 0.34865647482474466]"
26,139,0.17044046789827927,"[0.8454292955654359, 0.03508531011378421, -0.14376622370162997, 0.4044335357671146, -0.1001763715024169, 0.3487449904375548]"
26,138,0.16609964083018328,"[0.8459417637943841, 0.035080327746565346, -0.1446703122523803, 0.4040239869881904, -0.10076489478187399, 0.3485986929539927]"
26,140,0.16354303158338024,"[0.8452853001044645, 0.03508671008011165, -0.1435121891288108, 0.4045486124916415, -0.1000110057760542, 0.34878609771483454]"
26,137,2.0695413794315654e-05,"[0.8458046459854232, 0.03508166084633212, -0.6000664917562637, 0.40413356730567457, -0.10060742741503395, 0.348637836825299]"
27,125,0.23243142810386458,"[0.8461122463536151, 0.03507867026485913, -0.14497107495569905, 0.562849847505326, -0.10096067853817597, 0.1557898101483979]"
27,144,0.1824169065934847,"[0.845281662490753, 0.03508674544606467, -0.14350577170676804, 0.4045515195601573, -0.10000682830664243, 0.3487871361669807]"
27,142,0.18227715345567921,"[0.8459473695126681, 0.03508027324611939, -0.14468020177417507, 0.4040195070712931, -0.10077133244087773, 0.3485970926548284]"
27,143,0.1804683016351401,"[0.8455116034212622, 0.03508450989254207, -0.14391142995225392, 0.40436775787114865, -0.10027089460941119, 0.34872149350349213]"
27,126,0.18023177212978667,"[0.8451460443412986, 0.03508806396569956, -0.14326651625780623, 0.40465990139608693, -0.09985108316272472, 0.34882585192118704]"
27,131,0.1795134165681422,"[0.8456499219544518, 0.035083165118980325, -0.14415544937657987, 0.4042572179719502, -0.10042974089912068, 0.3486820068539936]"
27,145,0.1760344569932115,"[0.8451792984685168, 0.03508774065927004, -0.14332518267649313, 0.40463332572480215, -0.0998892725116452, 0.34881635865925337]"
27,136,0.17201948467448377,"[0.8452989882270765, 0.03508657700014778, -0.14353633750374548, 0.40453767336686286, -0.10002672534334472, 0.34878219008158107]"
27,118,0.15587155410169418,"[0.8460267871315978, 0.03507950112461253, -0.14482030911341354, 0.4039560389633784, -0.10086253637294411, 0.3485744208146174]"
27,141,2.4323347827599213e-05,"[0.846097418525792, 0.035078814425373084, -0.14494491593039738, -0.14305323291825722, -0.10094365012282312, 0.6870024991150631]"
28,125,0.23351479416661405,"[0.8461122463536151, 0.03507867026485913, -0.14497107495569905, 0.562849847505326, -0.10096067853817597, 0.1557898101483979]"
28,150,0.2020997845919206,"[0.8454607691925834, 0.035085004117901344, -0.14382174898953526, 0.45618774612145563, -0.10021251610849966, 0.2859474488904452]"
28,142,0.19048408086072544,"[0.8459473695126681, 0.03508027324611939, -0.14468020177417507, 0.4040195070712931, -0.10077133244087773, 0.3485970926548284]"
28,149,0.18895337068345677,"[0.8454181019798126, 0.03508541894112397, -0.14374647615040212, 0.4044424813349855, -0.10016351668460041, 0.3487481859398634]"
28,144,0.18081664131639066,"[0.845281662490753, 0.03508674544606467, -0.14350577170676804, 0.4045515195601573, -0.10000682830664243, 0.3487871361669807]"
28,143,0.17502397638094339,"[0.8455116034212622, 0.03508450989254207, -0.14391142995225392, 0.40436775787114865, -0.10027089460941119, 0.34872149350349213]"
28,148,0.1581324803810721,"[0.8457304237468775, 0.03508238245681908, -0.14429746939798938, 0.40419288342606663, -0.10052218990611134, 0.34865902550805083]"
28,126,0.15756436045346997,"[0.8451460443412986, 0.03508806396569956, -0.14326651625780623, 0.40465990139608693, -0.09985108316272472, 0.34882585192118704]"
28,146,0.08865166165372729,"[0.8457581427697348, 0.035082112964306134, -0.22201181364444206, 0.4953623754341834, -0.10055402268971389, 0.23807053805347]"
28,147,0.0473002682523013,"[0.8454657372802511, 0.03508495581668823, -0.14383051361322446, 0.40440441267428384, 0.0676312267890741, 0.34873458719522094]"
29,151,0.21659162823169986,"[0.8460179307777437, 0.03507958722869592, -0.14480468487044876, 0.5474081741552713, -0.1008523656538248, 0.1746329767032718]"
29,155,0.1919477260951389,"[0.8453132998887158, 0.03508643785795365, -0.1435615859166216, 0.41367253978065777, -0.10004316098865247, 0.337687137261778]"
