Gen Number,Black Line Percentage
290,0.9507357645553424
291,0.9500959692898272
292,0.9520153550863724
293,0.9526551503518874
294,0.9513755598208572
295,0.9481765834932822
296,0.9488163787587972
297,0.9526551503518874
298,0.9552143314139476
299,0.9545745361484324
300,0.9526551503518874
301,0.9520153550863724
302,0.9436980166346768
303,0.9545745361484324
304,0.9513755598208572
305,0.9539347408829176
306,0.9507357645553424
307,0.9526551503518874
308,0.9500959692898272
309,0.9539347408829176
310,0.9552143314139476
311,0.9532949456174024
312,0.9513755598208572
313,0.9539347408829176
314,0.9500959692898272
315,0.9526551503518874
316,0.9552143314139476
317,0.946896992962252
318,0.9520153550863724
319,0.9526551503518874
320,0.9500959692898272
321,0.9532949456174024
322,0.9526551503518874
323,0.9494561740243124
324,0.9481765834932822
325,0.9558541266794626
326,0.9558541266794626
327,0.9526551503518874
328,0.9545745361484324
329,0.9507357645553424
330,0.9526551503518874
331,0.9564939219449776
332,0.9520153550863724
333,0.9552143314139476
334,0.9494561740243124
335,0.9513755598208572
336,0.9513755598208572
337,0.9500959692898272
338,0.9488163787587972
339,0.9532949456174024
340,0.9507357645553424
341,0.9526551503518874
342,0.9513755598208572
343,0.9526551503518874
344,0.946896992962252
345,0.9494561740243124
346,0.9436980166346768
347,0.9436980166346768
348,0.945617402431222
349,0.6621880998080614
350,0.9309021113243762
351,0.9398592450415868
352,0.9142674344209852
353,0.8777991042866283
354,0.91106845809341
355,0.9174664107485604
356,0.9315419065898912
357,0.9424184261036468
358,0.944977607165707
359,0.9200255918106206
360,0.9360204734484964
361,0.9366602687140116
362,0.9366602687140116
363,0.9392194497760716
364,0.9341010876519512
365,0.9200255918106206
366,0.9309021113243762
367,0.9366602687140116
368,0.9475367882277672
369,0.9481765834932822
370,0.9379398592450416
371,0.945617402431222
372,0.9475367882277672
373,0.944977607165707
374,0.9532949456174024
375,0.9513755598208572
376,0.9430582213691618
377,0.9520153550863724
378,0.9398592450415868
379,0.9526551503518874
380,0.9532949456174024
381,0.946257197696737
382,0.9430582213691618
383,0.9539347408829176
384,0.9417786308381318
385,0.945617402431222
386,0.9411388355726168
387,0.944337811900192
388,0.9411388355726168
389,0.9424184261036468
390,0.9545745361484324
391,0.9539347408829176
392,0.9475367882277672
393,0.9488163787587972
394,0.9526551503518874
395,0.944337811900192
396,0.9404990403071016
397,0.9481765834932822
398,0.9475367882277672
399,0.9475367882277672
400,0.9488163787587972
401,0.946257197696737
402,0.9507357645553424
403,0.9539347408829176
404,0.946896992962252
405,0.946257197696737
406,0.9302623160588612
407,0.9481765834932822
408,0.945617402431222
409,0.9488163787587972
410,0.945617402431222
411,0.9494561740243124
412,0.9436980166346768
413,0.9500959692898272
414,0.9417786308381318
415,0.9296225207933462
416,0.9424184261036468
417,0.9302623160588612
418,0.9424184261036468
419,0.944337811900192
420,0.9577735124760076
421,0.9545745361484324
422,0.9520153550863724
423,0.9436980166346768
424,0.9539347408829176
425,0.9545745361484324
426,0.9526551503518874
427,0.9577735124760076
428,0.9430582213691618
429,0.9507357645553424
430,0.9532949456174024
431,0.9507357645553424
432,0.9577735124760076
433,0.9513755598208572
434,0.9564939219449776
435,0.9558541266794626
436,0.9571337172104928
437,0.944977607165707
438,0.9500959692898272
439,0.9532949456174024
440,0.9488163787587972
441,0.9584133077415228
442,0.9584133077415228
443,0.9577735124760076
444,0.9584133077415228
445,0.9577735124760076
446,0.9584133077415228
447,0.9558541266794626
448,0.9577735124760076
449,0.9577735124760076
450,0.9584133077415228
451,0.9577735124760076
452,0.9564939219449776
453,0.9571337172104928
454,0.9539347408829176
455,0.9552143314139476
456,0.9584133077415228
457,0.9558541266794626
458,0.9558541266794626
459,0.9571337172104928
460,0.9532949456174024
461,0.9577735124760076
462,0.9577735124760076
463,0.9552143314139476
464,0.9577735124760076
465,0.9571337172104928
466,0.9564939219449776
467,0.9577735124760076
468,0.9584133077415228
469,0.9577735124760076
470,0.9577735124760076
471,0.9577735124760076
472,0.9558541266794626
473,0.9571337172104928
474,0.9552143314139476
475,0.9545745361484324
476,0.9513755598208572
477,0.9481765834932822
478,0.9520153550863724
479,0.9552143314139476
480,0.9507357645553424
481,0.9552143314139476
482,0.9545745361484324
483,0.9564939219449776
484,0.9564939219449776
485,0.9571337172104928
486,0.9526551503518874
487,0.9520153550863724
488,0.9532949456174024
489,0.9552143314139476
490,0.9552143314139476
491,0.9526551503518874
492,0.9526551503518874
493,0.9520153550863724
494,0.9545745361484324
495,0.9564939219449776
496,0.9558541266794626
497,0.9552143314139476
498,0.9500959692898272
499,0.9526551503518874
