Gen Number,Diversity
292,0.277356410249004
293,0.3204808308462897
294,0.2990556266080685
295,0.3065824895104388
296,0.2929406241812999
297,0.2703999784498521
298,0.2753100906292476
299,0.2885659693658827
300,0.3065923935044406
301,0.3093522618699398
302,0.2752284226996209
303,0.2741873266531388
304,0.2941808478548087
305,0.2924073640622788
306,0.2890631110778959
307,0.3097627047473967
308,0.3149688005834171
309,0.3064536479710277
310,0.2873957643068684
311,0.2721336992060655
312,0.2671511492383917
313,0.2610395234657466
314,0.2934555865467743
315,0.3081819658367669
316,0.2811165511884043
317,0.2851873025598707
318,0.2942236822452038
319,0.2936942272610889
320,0.3127753235343988
321,0.3262778504903002
322,0.3333192330747006
323,0.3716379590252764
324,0.3790675008645552
325,0.3729709155347818
326,0.3541493079965083
327,0.3796954525580345
328,0.3296612090232756
329,0.3515968310851359
330,0.3822871066296758
331,0.3634250585377513
332,0.3336019578753186
333,0.3464090264025763
334,0.3198260416420849
335,0.356268348194267
336,0.3310041284384727
337,0.325968977964421
338,0.3449830699921009
339,0.3636754582079433
340,0.3597557681461151
341,0.3237498112270948
342,0.3118444110312422
343,0.3245451163820371
344,0.3332110165293803
345,0.3478757789611726
346,0.3386208958965042
347,0.3339618239855588
348,0.3484345010089304
349,0.3290745259298364
350,0.3247459311689304
351,0.3192250422125205
352,0.3094478149224354
353,0.291212624764272
354,0.3068834776267194
355,0.3010137735296216
356,0.249120103017769
357,0.2555527931006824
358,0.2641511781693328
359,0.2738756394113842
360,0.2605371856952658
361,0.3128751779812749
362,0.2768421691429912
363,0.2930283968804291
364,0.3118396090853561
365,0.2883273738693398
366,0.2817439415618211
367,0.3069129957396735
368,0.3055805251720975
369,0.3414260287045428
370,0.3162162069110042
371,0.3451589988826884
372,0.3151712972120195
373,0.3245368827868717
374,0.3244853910130745
375,0.3228496097139774
376,0.26676683633537
377,0.2464445166024607
378,0.2544377499185888
379,0.263688161102879
380,0.282974128985154
381,0.2696991377843772
382,0.2760541651043534
383,0.2799541348911246
384,0.2543385826128383
385,0.2661045564994656
386,0.2832704181458472
387,0.24854183152480394
388,0.2842811405797888
389,0.2725072956824302
390,0.2762540897991989
391,0.2934639163491864
392,0.2906796216928335
393,0.3251877961258943
394,0.3350175102266977
395,0.3365255398983223
396,0.3296512840910607
397,0.3466596343857025
398,0.3531160324505714
399,0.3206155102987545
400,0.2994009569057939
401,0.3273938316433588
402,0.3591339531991124
403,0.3483512268778064
404,0.3162331445185405
405,0.2666276359989399
406,0.2564765441332765
407,0.270192663132183
408,0.2461546274894007
409,0.2796994940010815
410,0.2908959706717146
411,0.2573840271238488
412,0.2926650471780647
413,0.3462791785950302
414,0.3377299544536417
415,0.3398410583709225
416,0.3394267983047148
417,0.3296532170626814
418,0.3318127720128748
419,0.3439139431766658
420,0.3469479282912278
421,0.3675528297427187
422,0.3429509260612202
423,0.3681078502386824
424,0.3482020638864395
425,0.334114367665657
426,0.3728625408103834
427,0.3548432908753838
428,0.3483302241593503
429,0.3963022385902831
430,0.3945518992603514
431,0.3671941807927156
432,0.363576017801575
433,0.3598809655948196
434,0.3458060878936345
435,0.3589681915213373
436,0.3685999011032265
437,0.3629125117670218
438,0.3490544262331816
439,0.3571410651788781
440,0.3139617864245931
441,0.2971682217045713
442,0.2909288969131104
443,0.3126459081580188
444,0.3244593561888801
445,0.3818477463452817
446,0.3975516791895772
447,0.3390629407709952
448,0.3666426838967512
449,0.3462632845631034
450,0.3048153467835805
451,0.3009734234600645
452,0.2841276963645923
453,0.2730372592899279
454,0.272922370557066
455,0.3283652366220224
456,0.3417976196451281
457,0.3292179908510269
458,0.3313603471525539
459,0.3154545733536998
460,0.3034012957189574
461,0.3109662717182749
462,0.304389512980882
463,0.2750699445421981
464,0.2613694274840715
465,0.2772088970999348
466,0.2987097816286047
467,0.2262988205178144
468,0.2645444556930871
469,0.3156152131757159
470,0.2949280786116702
471,0.264000487890365
472,0.2619865438047372
473,0.3421826272450734
474,0.24648700382149896
475,0.2514572558893082
476,0.2267858782023296
477,0.2266318436006757
478,0.2576227027222997
479,0.2565373944123344
480,0.2927182465452779
481,0.2701684628626207
482,0.2815064751607161
483,0.3088005456350671
484,0.2837759968282831
485,0.2995225462044736
486,0.2823451363316399
487,0.2805774209444573
488,0.3014174089364613
489,0.295288844367824
490,0.2961947381330367
491,0.2866848188688689
492,0.3140755167569969
493,0.2925917316413201
494,0.3106903456980036
495,0.2469437652083152
496,0.2432358376125094
497,0.2361210923067667
498,0.2394118823746861
499,0.274186945988641
