Gen Number,ID,Fitness,Weights,Diversity,Black Line Percentage
5,86,0.0002017325757986009,"[-0.0035006028280187285, 0.07317767684886486, -0.2996395013469803, 0.9798105739053015, -0.793204505079311, 0.014796537079050164]",0.4867809150558055,0.0
5,87,0.00016277108097141347,"[0.5126423965313509, 0.012164989186421504, 0.2676285121101256, 0.09927378732222075, 0.16377323426714208, -0.5515762625609318]",0.4867809150558055,0.0
5,88,0.0001509765476579661,"[0.16914109196356208, -0.8509112101731041, 0.19351943719407996, -0.045850939660819254, -0.5038954525681228, -0.8015757242155692]",0.4867809150558055,0.0
5,89,0.00015619562923238015,"[-0.7810799920881725, 1, 0.22504587746903876, -0.9466293107368364, 1, 1]",0.4867809150558055,0.0
5,90,0.00011437663948300666,"[-0.7387939930341513, 0.7035146677565749, 0.2752531193544614, -0.6463256250554065, 0.5905970404104438, 0.21555515045530058]",0.4867809150558055,0.0
5,91,3.436061742730716e-05,"[-0.4565374421946859, 0.059078441862867204, -0.12101078662652379, -0.26216234063987065, 0.3843219737306752, -0.5876430966001931]",0.4867809150558055,0.0
5,92,0.062060279412601525,"[-0.43866883178860344, -0.17035173734961342, -0.4914371343464075, -0.4903157546916831, 0.39601454860766055, -0.6762272700045416]",0.4867809150558055,0.062060140754958415
5,93,3.201553591545605e-05,"[-0.34345185651578164, -0.6217966614188034, 0.09348429002080491, -0.5170950967756525, 0.4417549479927583, -0.7308853010748511]",0.4867809150558055,0.0
5,94,8.991739123446621e-05,"[-0.5323090667476496, -0.9026609062822047, 0.1830456802319355, -0.3679121005881335, 0.048809461174165784, -0.6237835060649759]",0.4867809150558055,0.0
5,95,0.053103080739188756,"[0.022995043740150593, 0.6531967381106816, 0.19625722248846364, 0.3514343424393951, -0.060510054538341934, -0.02923508148332349]",0.4867809150558055,0.053103007037747924
5,96,7.045483504964084e-05,"[-0.7157401667174514, 0.9917177571676947, 0.21245958087302633, -0.6056680050573647, 0.4281470612311865, 0.34813438191527424]",0.4867809150558055,0.0
5,97,7.238318334858266e-05,"[-1, 1, 0.1875587999864669, -0.7837933363768157, 0.7179216269038375, 0.9317174002755418]",0.4867809150558055,0.0
5,98,5.182109926681346e-05,"[-0.39713267656154777, 0.11456010759608128, 0.5500162915623842, -0.5129535269763235, 0.48339910048058576, -0.5206630008506264]",0.4867809150558055,0.0
5,99,4.3335373896641225e-05,"[-0.32737787716814193, 0.5543527886909723, 0.20469060160732722, -0.5149652143063199, 0.44071864882812045, -0.6836997234396475]",0.4867809150558055,0.0
5,100,4.9909115901446534e-05,"[-0.5257057889353247, -0.8857594955302848, 0.24070402369568963, 0.40814317531222305, -0.23927001811134546, -0.8324295465292518]",0.4867809150558055,0.0
6,71,0.00025847469985406063,"[-1, 0.8972285572416092, 0.7156539206074697, -0.8201964481290753, 0.5806774410561327, -0.7899279735825258]",0.42314304501422234,0.0
6,84,0.00022559185191234818,"[-1, 0.8956210208601889, 0.4404956057814647, 0.18733512086465745, -0.5850427516946188, -0.6688017729265522]",0.42314304501422234,0.0
6,92,0.0003198976327575176,"[-0.43866883178860344, -0.17035173734961342, -0.4914371343464075, -0.4903157546916831, 0.39601454860766055, -0.6762272700045416]",0.42314304501422234,0.0
6,95,0.00028758066857254564,"[0.022995043740150593, 0.6531967381106816, 0.19625722248846364, 0.3514343424393951, -0.060510054538341934, -0.02923508148332349]",0.42314304501422234,0.0
6,101,0.00019653436235117305,"[-1, 1, 0.5455330271576058, -0.06269606644184811, -0.8301425847555377, -0.6084505546804797]",0.42314304501422234,0.0
6,102,0.00016856045579851102,"[-0.8128866707084723, 0.5155211852095503, 0.6813128510713952, 0.2246498607305212, 0.2016159334034756, -0.5296928093912314]",0.42314304501422234,0.0
6,103,0.0001505538062398622,"[0.0948157014370099, 0.6775464921301296, 0.567676290120414, 0.09355188258045216, -0.08144522416426381, -0.2825865361171804]",0.42314304501422234,0.0
6,104,0.0001484958799523802,"[-0.17225908574969587, 0.06284999721711786, -0.17535547703297885, 0.6929310714232071, -0.6002213476942414, -0.02658419729430843]",0.42314304501422234,0.0
6,105,0.00012156779799316539,"[-1, 0.834714227207982, 0.4361285287981539, -0.8428282598526413, 0.32719643491012335, -0.12076957442839775]",0.42314304501422234,0.0
6,106,0.00011812068277649547,"[0.7126736175525082, -0.14072666580415988, 0.2742192174534936, 0.26115290060686147, 0.03434666731947014, -0.7917206794222712]",0.42314304501422234,0.0
6,107,3.616162863117399e-05,"[0.03085520156146386, -0.5815476809377568, -0.2001989718487281, -0.17694142080238143, -0.2850332054337216, -0.18584635287785312]",0.42314304501422234,0.0
6,108,0.058861279365292715,"[-0.8881787616385511, 0.7153968807584589, 0.1991789425898498, -0.6509157236991583, 0.5989634688874681, 0.22333021768444933]",0.42314304501422234,0.05886116442738324
6,109,3.3947414367376666e-05,"[-0.5435512981670311, -0.6119357383940062, 0.1880659855290187, -0.38307054013448466, 0.07830750471400978, -0.5780850641228217]",0.42314304501422234,0.0
6,110,9.12889109600797e-05,"[-0.5503705032617769, -0.8291833450907713, 0.1832199693193041, -0.3839727338045598, 0.0746494466066737, -0.563712679649408]",0.42314304501422234,0.0
6,111,0.17210501212327325,"[-0.644193349801863, 0.9896331569456704, 0.21872698626257006, -0.5608347258677802, 0.3552122130060148, -0.48249994493898607]",0.42314304501422234,0.17210492642354447
6,112,6.134353970514533e-05,"[-0.5352687585811726, 0.49486228117673164, 0.40366454869769774, -0.553150996101555, 0.4594439190698416, -0.14398552077801252]",0.42314304501422234,0.0
6,113,5.572308232535799e-05,"[-0.376615712971988, 0.2741854016902483, 0.5993745782248097, -0.65993688262831, 0.5987185146233045, -0.4709130745399387]",0.42314304501422234,0.0
6,114,6.469685663934754e-05,"[-0.6034149745850299, -1, 0.2548148650694999, 0.7698371022259313, -0.3671131291523471, -0.43860196566500814]",0.42314304501422234,0.0
6,115,4.208793684290648e-05,"[-0.40552149278607, 0.25470383759701354, 0.007636019678834233, -0.36201540696654794, 0.4065977527099101, -0.6255839182048245]",0.42314304501422234,0.0
6,116,3.9817740029753766e-05,"[-0.4029422726755576, -0.36209171145314106, 0.011669823784505075, 0.13239621755240666, 0.41984839327336354, -0.6762486880355978]",0.42314304501422234,0.0
7,92,0.00025078824602634974,"[-0.43866883178860344, -0.17035173734961342, -0.4914371343464075, -0.4903157546916831, 0.39601454860766055, -0.6762272700045416]",0.45358234119351515,0.0
7,95,0.0002255522848933185,"[0.022995043740150593, 0.6531967381106816, 0.19625722248846364, 0.3514343424393951, -0.060510054538341934, -0.02923508148332349]",0.45358234119351515,0.0
7,108,0.00027822069796878154,"[-0.8881787616385511, 0.7153968807584589, 0.1991789425898498, -0.6509157236991583, 0.5989634688874681, 0.22333021768444933]",0.45358234119351515,0.0
7,111,0.0003198976327575176,"[-0.644193349801863, 0.9896331569456704, 0.21872698626257006, -0.5608347258677802, 0.3552122130060148, -0.48249994493898607]",0.45358234119351515,0.0
7,117,0.00019282523744780543,"[-0.6016619246968957, 0.5532249032474953, 0.6548693223762283, 0.19414301400726364, 0.13574685236134099, -0.47219052514930693]",0.45358234119351515,0.0
7,118,0.00016908625034431541,"[-0.11682045023310506, 0.8166754880655164, 0.8332424329720188, -0.12067155485924722, 0.10396996293758524, -0.37408404226370384]",0.45358234119351515,0.0
7,119,0.00017612070296943346,"[0.04940808050499823, -0.14385351791648057, -0.10193509540921258, 1, -0.8485817564464369, -0.001361563868180704]",0.45358234119351515,0.0
7,120,0.00015894705064252164,"[1, -0.42781649486108386, 0.2579639885435951, 0.5860744462472882, 0.17128965956174302, -0.989193677958788]",0.45358234119351515,0.0
7,121,0.0001227969980180832,"[0.3647575927827752, -0.33036779324881865, 0.24915271649272708, 0.08344767043899443, 0.04544840361331855, -0.7289139764818148]",0.45358234119351515,0.0
7,122,0.8030561208271826,"[-0.5330867188470354, -0.773525174422866, 0.15989179368717493, -0.2592017110502435, -0.36688314445883097, -0.6044782213644565]",0.45358234119351515,0.8029430582213691
7,123,0.00010199487857986846,"[-0.5647896868312239, -0.9280779729919661, 0.2619764418253314, 0.7061844253624047, -0.32734514577723595, -0.4244271402158748]",0.45358234119351515,0.0
7,124,8.382741657360536e-05,"[-0.58102144101993, 0.5585015208140984, 0.34722529916011813, -0.5223558686809633, 0.41927963279549696, -0.049705499298971695]",0.45358234119351515,0.0
7,125,7.460813257560494e-05,"[-0.3839531996534292, 0.2692401721206895, 0.4491667713379984, -0.7052318221332917, 0.5158862668092774, -0.15588817869964922]",0.45358234119351515,0.0
7,126,6.142690842326973e-05,"[-0.40582093981046846, 0.32631369790807513, 0.007167695695345522, -0.4194165140635261, 0.40505935555182065, -0.6197017468826402]",0.45358234119351515,0.0
7,127,6.654040557848888e-05,"[-0.039318680702634404, -0.5460470653754989, -0.18443500523646983, -0.1269009657445393, -0.944466747698986, -0.2651770031771109]",0.45358234119351515,0.0
7,128,4.8189523097667764e-05,"[-0.29119564119976815, -0.5985852658506845, 0.017488426878933275, -0.29251124222660313, -0.007292793084148166, -0.40576170477538526]",0.45358234119351515,0.0
7,129,5.625172905185785e-05,"[-0.9690630756663557, 1, 0.20178716162042643, -0.3675928793790016, 0.7211617988825342, 0.4114229618535097]",0.45358234119351515,0.0
7,130,4.382653975652049e-05,"[-0.8946700117296618, 0.728187734566548, 0.20915194068097398, -0.6532349039757768, 0.6018941987997013, 0.2363204816055813]",0.45358234119351515,0.0
